id,date,country,city,store,product,num_sold
21372,2010-08-26,Italy,,Premium Sticker Mart,Kaggle Tiers,946.0
21373,2010-08-26,Italy,,Premium Sticker Mart,Kerneler,585.0
21374,2010-08-26,Italy,,Premium Sticker Mart,Kerneler Dark Mode,524.0
21375,2010-08-26,Kenya,,Discount Stickers,Holographic Goose,
21376,2010-08-26,Kenya,,Discount Stickers,Kaggle,11.0
21377,2010-08-26,Kenya,,Discount Stickers,Kaggle Tiers,10.0
21378,2010-08-26,Kenya,,Discount Stickers,Kerneler,6.0
21379,2010-08-26,Kenya,,Discount Stickers,Kerneler Dark Mode,5.0
21380,2010-08-26,Kenya,,Stickers for Less,Holographic Goose,
21381,2010-08-26,Kenya,,Stickers for Less,Kaggle,25.0
21382,2010-08-26,Kenya,,Stickers for Less,Kaggle Tiers,20.0
21383,2010-08-26,Kenya,,Stickers for Less,Kerneler,13.0
21384,2010-08-26,Kenya,,Stickers for Less,Kerneler Dark Mode,12.0
21385,2010-08-26,Kenya,,Premium Sticker Mart,Holographic Goose,
21386,2010-08-26,Kenya,,Premium Sticker Mart,Kaggle,31.0
21387,2010-08-26,Kenya,,Premium Sticker Mart,Kaggle Tiers,26.0
21388,2010-08-26,Kenya,,Premium Sticker Mart,Kerneler,16.0
21389,2010-08-26,Kenya,,Premium Sticker Mart,Kerneler Dark Mode,12.0
21390,2010-08-26,Norway,,Discount Stickers,Holographic Goose,146.0
21391,2010-08-26,Norway,,Discount Stickers,Kaggle,1237.0
21392,2010-08-26,Norway,,Discount Stickers,Kaggle Tiers,951.0
21393,2010-08-26,Norway,,Discount Stickers,Kerneler,598.0
21394,2010-08-26,Norway,,Discount Stickers,Kerneler Dark Mode,519.0
21395,2010-08-26,Norway,,Stickers for Less,Holographic Goose,310.0
21396,2010-08-26,Norway,,Stickers for Less,Kaggle,2451.0
21397,2010-08-26,Norway,,Stickers for Less,Kaggle Tiers,1922.0
21398,2010-08-26,Norway,,Stickers for Less,Kerneler,1199.0
21399,2010-08-26,Norway,,Stickers for Less,Kerneler Dark Mode,960.0
21400,2010-08-26,Norway,,Premium Sticker Mart,Holographic Goose,324.0
21401,2010-08-26,Norway,,Premium Sticker Mart,Kaggle,2904.0
21402,2010-08-26,Norway,,Premium Sticker Mart,Kaggle Tiers,2133.0
21403,2010-08-26,Norway,,Premium Sticker Mart,Kerneler,1535.0
21404,2010-08-26,Norway,,Premium Sticker Mart,Kerneler Dark Mode,1337.0
21405,2010-08-26,Singapore,,Discount Stickers,Holographic Goose,82.0
21406,2010-08-26,Singapore,,Discount Stickers,Kaggle,593.0
21407,2010-08-26,Singapore,,Discount Stickers,Kaggle Tiers,465.0
21408,2010-08-26,Singapore,,Discount Stickers,Kerneler,346.0
21409,2010-08-26,Singapore,,Discount Stickers,Kerneler Dark Mode,275.0
21410,2010-08-26,Singapore,,Stickers for Less,Holographic Goose,173.0
21411,2010-08-26,Singapore,,Stickers for Less,Kaggle,1250.0
21412,2010-08-26,Singapore,,Stickers for Less,Kaggle Tiers,1061.0
21413,2010-08-26,Singapore,,Stickers for Less,Kerneler,686.0
21414,2010-08-26,Singapore,,Stickers for Less,Kerneler Dark Mode,552.0
21415,2010-08-26,Singapore,,Premium Sticker Mart,Holographic Goose,200.0
21416,2010-08-26,Singapore,,Premium Sticker Mart,Kaggle,1500.0
21417,2010-08-26,Singapore,,Premium Sticker Mart,Kaggle Tiers,1155.0
21418,2010-08-26,Singapore,,Premium Sticker Mart,Kerneler,780.0
21419,2010-08-26,Singapore,,Premium Sticker Mart,Kerneler Dark Mode,649.0
21420,2010-08-27,Canada,,Discount Stickers,Holographic Goose,
21421,2010-08-27,Canada,,Discount Stickers,Kaggle,626.0
21422,2010-08-27,Canada,,Discount Stickers,Kaggle Tiers,493.0
21423,2010-08-27,Canada,,Discount Stickers,Kerneler,337.0
21424,2010-08-27,Canada,,Discount Stickers,Kerneler Dark Mode,295.0
21425,2010-08-27,Canada,,Stickers for Less,Holographic Goose,
21426,2010-08-27,Canada,,Stickers for Less,Kaggle,1342.0
21427,2010-08-27,Canada,,Stickers for Less,Kaggle Tiers,1161.0
21428,2010-08-27,Canada,,Stickers for Less,Kerneler,717.0
21429,2010-08-27,Canada,,Stickers for Less,Kerneler Dark Mode,678.0
21430,2010-08-27,Canada,,Premium Sticker Mart,Holographic Goose,222.0
21431,2010-08-27,Canada,,Premium Sticker Mart,Kaggle,1644.0
21432,2010-08-27,Canada,,Premium Sticker Mart,Kaggle Tiers,1391.0
21433,2010-08-27,Canada,,Premium Sticker Mart,Kerneler,896.0
21434,2010-08-27,Canada,,Premium Sticker Mart,Kerneler Dark Mode,726.0
21435,2010-08-27,Finland,,Discount Stickers,Holographic Goose,80.0
21436,2010-08-27,Finland,,Discount Stickers,Kaggle,620.0
21437,2010-08-27,Finland,,Discount Stickers,Kaggle Tiers,487.0
21438,2010-08-27,Finland,,Discount Stickers,Kerneler,324.0
21439,2010-08-27,Finland,,Discount Stickers,Kerneler Dark Mode,291.0
21440,2010-08-27,Finland,,Stickers for Less,Holographic Goose,171.0
21441,2010-08-27,Finland,,Stickers for Less,Kaggle,1395.0
21442,2010-08-27,Finland,,Stickers for Less,Kaggle Tiers,1072.0
21443,2010-08-27,Finland,,Stickers for Less,Kerneler,718.0
21444,2010-08-27,Finland,,Stickers for Less,Kerneler Dark Mode,606.0
21445,2010-08-27,Finland,,Premium Sticker Mart,Holographic Goose,211.0
21446,2010-08-27,Finland,,Premium Sticker Mart,Kaggle,1502.0
21447,2010-08-27,Finland,,Premium Sticker Mart,Kaggle Tiers,1294.0
21448,2010-08-27,Finland,,Premium Sticker Mart,Kerneler,839.0
21449,2010-08-27,Finland,,Premium Sticker Mart,Kerneler Dark Mode,760.0
21450,2010-08-27,Italy,,Discount Stickers,Holographic Goose,66.0
21451,2010-08-27,Italy,,Discount Stickers,Kaggle,502.0
21452,2010-08-27,Italy,,Discount Stickers,Kaggle Tiers,438.0
21453,2010-08-27,Italy,,Discount Stickers,Kerneler,277.0
21454,2010-08-27,Italy,,Discount Stickers,Kerneler Dark Mode,211.0
21455,2010-08-27,Italy,,Stickers for Less,Holographic Goose,131.0
21456,2010-08-27,Italy,,Stickers for Less,Kaggle,889.0
21457,2010-08-27,Italy,,Stickers for Less,Kaggle Tiers,851.0
21458,2010-08-27,Italy,,Stickers for Less,Kerneler,521.0
21459,2010-08-27,Italy,,Stickers for Less,Kerneler Dark Mode,434.0
21460,2010-08-27,Italy,,Premium Sticker Mart,Holographic Goose,168.0
21461,2010-08-27,Italy,,Premium Sticker Mart,Kaggle,1185.0
21462,2010-08-27,Italy,,Premium Sticker Mart,Kaggle Tiers,995.0
21463,2010-08-27,Italy,,Premium Sticker Mart,Kerneler,690.0
21464,2010-08-27,Italy,,Premium Sticker Mart,Kerneler Dark Mode,552.0
21465,2010-08-27,Kenya,,Discount Stickers,Holographic Goose,
21466,2010-08-27,Kenya,,Discount Stickers,Kaggle,12.0
21467,2010-08-27,Kenya,,Discount Stickers,Kaggle Tiers,11.0
21468,2010-08-27,Kenya,,Discount Stickers,Kerneler,6.0
21469,2010-08-27,Kenya,,Discount Stickers,Kerneler Dark Mode,5.0
21470,2010-08-27,Kenya,,Stickers for Less,Holographic Goose,
21471,2010-08-27,Kenya,,Stickers for Less,Kaggle,24.0
21472,2010-08-27,Kenya,,Stickers for Less,Kaggle Tiers,21.0
21473,2010-08-27,Kenya,,Stickers for Less,Kerneler,14.0
21474,2010-08-27,Kenya,,Stickers for Less,Kerneler Dark Mode,12.0
21475,2010-08-27,Kenya,,Premium Sticker Mart,Holographic Goose,
21476,2010-08-27,Kenya,,Premium Sticker Mart,Kaggle,31.0
21477,2010-08-27,Kenya,,Premium Sticker Mart,Kaggle Tiers,25.0
21478,2010-08-27,Kenya,,Premium Sticker Mart,Kerneler,18.0
21479,2010-08-27,Kenya,,Premium Sticker Mart,Kerneler Dark Mode,15.0
21480,2010-08-27,Norway,,Discount Stickers,Holographic Goose,152.0
21481,2010-08-27,Norway,,Discount Stickers,Kaggle,1273.0
21482,2010-08-27,Norway,,Discount Stickers,Kaggle Tiers,925.0
21483,2010-08-27,Norway,,Discount Stickers,Kerneler,677.0
21484,2010-08-27,Norway,,Discount Stickers,Kerneler Dark Mode,544.0
21485,2010-08-27,Norway,,Stickers for Less,Holographic Goose,319.0
21486,2010-08-27,Norway,,Stickers for Less,Kaggle,2404.0
21487,2010-08-27,Norway,,Stickers for Less,Kaggle Tiers,2012.0
21488,2010-08-27,Norway,,Stickers for Less,Kerneler,1276.0
21489,2010-08-27,Norway,,Stickers for Less,Kerneler Dark Mode,1086.0
21490,2010-08-27,Norway,,Premium Sticker Mart,Holographic Goose,380.0
21491,2010-08-27,Norway,,Premium Sticker Mart,Kaggle,2948.0
21492,2010-08-27,Norway,,Premium Sticker Mart,Kaggle Tiers,2093.0
21493,2010-08-27,Norway,,Premium Sticker Mart,Kerneler,1486.0
21494,2010-08-27,Norway,,Premium Sticker Mart,Kerneler Dark Mode,1216.0
21495,2010-08-27,Singapore,,Discount Stickers,Holographic Goose,87.0
21496,2010-08-27,Singapore,,Discount Stickers,Kaggle,665.0
21497,2010-08-27,Singapore,,Discount Stickers,Kaggle Tiers,539.0
21498,2010-08-27,Singapore,,Discount Stickers,Kerneler,336.0
21499,2010-08-27,Singapore,,Discount Stickers,Kerneler Dark Mode,316.0
21500,2010-08-27,Singapore,,Stickers for Less,Holographic Goose,162.0
21501,2010-08-27,Singapore,,Stickers for Less,Kaggle,1357.0
21502,2010-08-27,Singapore,,Stickers for Less,Kaggle Tiers,1053.0
21503,2010-08-27,Singapore,,Stickers for Less,Kerneler,682.0
21504,2010-08-27,Singapore,,Stickers for Less,Kerneler Dark Mode,634.0
21505,2010-08-27,Singapore,,Premium Sticker Mart,Holographic Goose,210.0
21506,2010-08-27,Singapore,,Premium Sticker Mart,Kaggle,1545.0
21507,2010-08-27,Singapore,,Premium Sticker Mart,Kaggle Tiers,1166.0
21508,2010-08-27,Singapore,,Premium Sticker Mart,Kerneler,881.0
21509,2010-08-27,Singapore,,Premium Sticker Mart,Kerneler Dark Mode,745.0
21510,2010-08-28,Canada,,Discount Stickers,Holographic Goose,
21511,2010-08-28,Canada,,Discount Stickers,Kaggle,720.0
21512,2010-08-28,Canada,,Discount Stickers,Kaggle Tiers,616.0
21513,2010-08-28,Canada,,Discount Stickers,Kerneler,351.0
21514,2010-08-28,Canada,,Discount Stickers,Kerneler Dark Mode,322.0
21515,2010-08-28,Canada,,Stickers for Less,Holographic Goose,
21516,2010-08-28,Canada,,Stickers for Less,Kaggle,1423.0
21517,2010-08-28,Canada,,Stickers for Less,Kaggle Tiers,1145.0
21518,2010-08-28,Canada,,Stickers for Less,Kerneler,767.0
21519,2010-08-28,Canada,,Stickers for Less,Kerneler Dark Mode,616.0
21520,2010-08-28,Canada,,Premium Sticker Mart,Holographic Goose,224.0
21521,2010-08-28,Canada,,Premium Sticker Mart,Kaggle,1562.0
21522,2010-08-28,Canada,,Premium Sticker Mart,Kaggle Tiers,1554.0
21523,2010-08-28,Canada,,Premium Sticker Mart,Kerneler,902.0
21524,2010-08-28,Canada,,Premium Sticker Mart,Kerneler Dark Mode,841.0
21525,2010-08-28,Finland,,Discount Stickers,Holographic Goose,94.0
21526,2010-08-28,Finland,,Discount Stickers,Kaggle,656.0
21527,2010-08-28,Finland,,Discount Stickers,Kaggle Tiers,551.0
21528,2010-08-28,Finland,,Discount Stickers,Kerneler,352.0
21529,2010-08-28,Finland,,Discount Stickers,Kerneler Dark Mode,313.0
21530,2010-08-28,Finland,,Stickers for Less,Holographic Goose,186.0
21531,2010-08-28,Finland,,Stickers for Less,Kaggle,1219.0
21532,2010-08-28,Finland,,Stickers for Less,Kaggle Tiers,1105.0
21533,2010-08-28,Finland,,Stickers for Less,Kerneler,769.0
21534,2010-08-28,Finland,,Stickers for Less,Kerneler Dark Mode,622.0
21535,2010-08-28,Finland,,Premium Sticker Mart,Holographic Goose,215.0
21536,2010-08-28,Finland,,Premium Sticker Mart,Kaggle,1684.0
21537,2010-08-28,Finland,,Premium Sticker Mart,Kaggle Tiers,1226.0
21538,2010-08-28,Finland,,Premium Sticker Mart,Kerneler,865.0
21539,2010-08-28,Finland,,Premium Sticker Mart,Kerneler Dark Mode,762.0
21540,2010-08-28,Italy,,Discount Stickers,Holographic Goose,68.0
21541,2010-08-28,Italy,,Discount Stickers,Kaggle,536.0
21542,2010-08-28,Italy,,Discount Stickers,Kaggle Tiers,447.0
21543,2010-08-28,Italy,,Discount Stickers,Kerneler,270.0
21544,2010-08-28,Italy,,Discount Stickers,Kerneler Dark Mode,234.0
21545,2010-08-28,Italy,,Stickers for Less,Holographic Goose,143.0
21546,2010-08-28,Italy,,Stickers for Less,Kaggle,1162.0
21547,2010-08-28,Italy,,Stickers for Less,Kaggle Tiers,895.0
21548,2010-08-28,Italy,,Stickers for Less,Kerneler,523.0
21549,2010-08-28,Italy,,Stickers for Less,Kerneler Dark Mode,516.0
21550,2010-08-28,Italy,,Premium Sticker Mart,Holographic Goose,167.0
21551,2010-08-28,Italy,,Premium Sticker Mart,Kaggle,1131.0
21552,2010-08-28,Italy,,Premium Sticker Mart,Kaggle Tiers,1044.0
21553,2010-08-28,Italy,,Premium Sticker Mart,Kerneler,708.0
21554,2010-08-28,Italy,,Premium Sticker Mart,Kerneler Dark Mode,538.0
21555,2010-08-28,Kenya,,Discount Stickers,Holographic Goose,
21556,2010-08-28,Kenya,,Discount Stickers,Kaggle,13.0
21557,2010-08-28,Kenya,,Discount Stickers,Kaggle Tiers,12.0
21558,2010-08-28,Kenya,,Discount Stickers,Kerneler,7.0
21559,2010-08-28,Kenya,,Discount Stickers,Kerneler Dark Mode,6.0
21560,2010-08-28,Kenya,,Stickers for Less,Holographic Goose,
21561,2010-08-28,Kenya,,Stickers for Less,Kaggle,29.0
21562,2010-08-28,Kenya,,Stickers for Less,Kaggle Tiers,25.0
21563,2010-08-28,Kenya,,Stickers for Less,Kerneler,14.0
21564,2010-08-28,Kenya,,Stickers for Less,Kerneler Dark Mode,12.0
21565,2010-08-28,Kenya,,Premium Sticker Mart,Holographic Goose,
21566,2010-08-28,Kenya,,Premium Sticker Mart,Kaggle,33.0
21567,2010-08-28,Kenya,,Premium Sticker Mart,Kaggle Tiers,25.0
21568,2010-08-28,Kenya,,Premium Sticker Mart,Kerneler,18.0
21569,2010-08-28,Kenya,,Premium Sticker Mart,Kerneler Dark Mode,15.0
21570,2010-08-28,Norway,,Discount Stickers,Holographic Goose,175.0
21571,2010-08-28,Norway,,Discount Stickers,Kaggle,1295.0
21572,2010-08-28,Norway,,Discount Stickers,Kaggle Tiers,1025.0
21573,2010-08-28,Norway,,Discount Stickers,Kerneler,678.0
21574,2010-08-28,Norway,,Discount Stickers,Kerneler Dark Mode,553.0
21575,2010-08-28,Norway,,Stickers for Less,Holographic Goose,353.0
21576,2010-08-28,Norway,,Stickers for Less,Kaggle,2404.0
21577,2010-08-28,Norway,,Stickers for Less,Kaggle Tiers,2221.0
21578,2010-08-28,Norway,,Stickers for Less,Kerneler,1531.0
21579,2010-08-28,Norway,,Stickers for Less,Kerneler Dark Mode,1171.0
21580,2010-08-28,Norway,,Premium Sticker Mart,Holographic Goose,409.0
21581,2010-08-28,Norway,,Premium Sticker Mart,Kaggle,3237.0
21582,2010-08-28,Norway,,Premium Sticker Mart,Kaggle Tiers,2563.0
21583,2010-08-28,Norway,,Premium Sticker Mart,Kerneler,1619.0
21584,2010-08-28,Norway,,Premium Sticker Mart,Kerneler Dark Mode,1359.0
21585,2010-08-28,Singapore,,Discount Stickers,Holographic Goose,91.0
21586,2010-08-28,Singapore,,Discount Stickers,Kaggle,724.0
21587,2010-08-28,Singapore,,Discount Stickers,Kaggle Tiers,522.0
21588,2010-08-28,Singapore,,Discount Stickers,Kerneler,346.0
21589,2010-08-28,Singapore,,Discount Stickers,Kerneler Dark Mode,329.0
21590,2010-08-28,Singapore,,Stickers for Less,Holographic Goose,177.0
21591,2010-08-28,Singapore,,Stickers for Less,Kaggle,1273.0
21592,2010-08-28,Singapore,,Stickers for Less,Kaggle Tiers,1153.0
21593,2010-08-28,Singapore,,Stickers for Less,Kerneler,855.0
21594,2010-08-28,Singapore,,Stickers for Less,Kerneler Dark Mode,653.0
21595,2010-08-28,Singapore,,Premium Sticker Mart,Holographic Goose,232.0
21596,2010-08-28,Singapore,,Premium Sticker Mart,Kaggle,1707.0
21597,2010-08-28,Singapore,,Premium Sticker Mart,Kaggle Tiers,1340.0
21598,2010-08-28,Singapore,,Premium Sticker Mart,Kerneler,846.0
21599,2010-08-28,Singapore,,Premium Sticker Mart,Kerneler Dark Mode,743.0
21600,2010-08-29,Canada,,Discount Stickers,Holographic Goose,
21601,2010-08-29,Canada,,Discount Stickers,Kaggle,814.0
21602,2010-08-29,Canada,,Discount Stickers,Kaggle Tiers,696.0
21603,2010-08-29,Canada,,Discount Stickers,Kerneler,425.0
21604,2010-08-29,Canada,,Discount Stickers,Kerneler Dark Mode,324.0
21605,2010-08-29,Canada,,Stickers for Less,Holographic Goose,210.0
21606,2010-08-29,Canada,,Stickers for Less,Kaggle,1528.0
21607,2010-08-29,Canada,,Stickers for Less,Kaggle Tiers,1223.0
21608,2010-08-29,Canada,,Stickers for Less,Kerneler,878.0
21609,2010-08-29,Canada,,Stickers for Less,Kerneler Dark Mode,754.0
21610,2010-08-29,Canada,,Premium Sticker Mart,Holographic Goose,222.0
21611,2010-08-29,Canada,,Premium Sticker Mart,Kaggle,1769.0
21612,2010-08-29,Canada,,Premium Sticker Mart,Kaggle Tiers,1657.0
21613,2010-08-29,Canada,,Premium Sticker Mart,Kerneler,997.0
21614,2010-08-29,Canada,,Premium Sticker Mart,Kerneler Dark Mode,829.0
21615,2010-08-29,Finland,,Discount Stickers,Holographic Goose,103.0
21616,2010-08-29,Finland,,Discount Stickers,Kaggle,764.0
21617,2010-08-29,Finland,,Discount Stickers,Kaggle Tiers,643.0
21618,2010-08-29,Finland,,Discount Stickers,Kerneler,430.0
21619,2010-08-29,Finland,,Discount Stickers,Kerneler Dark Mode,319.0
21620,2010-08-29,Finland,,Stickers for Less,Holographic Goose,219.0
21621,2010-08-29,Finland,,Stickers for Less,Kaggle,1566.0
21622,2010-08-29,Finland,,Stickers for Less,Kaggle Tiers,1216.0
21623,2010-08-29,Finland,,Stickers for Less,Kerneler,794.0
21624,2010-08-29,Finland,,Stickers for Less,Kerneler Dark Mode,691.0
21625,2010-08-29,Finland,,Premium Sticker Mart,Holographic Goose,237.0
21626,2010-08-29,Finland,,Premium Sticker Mart,Kaggle,1540.0
21627,2010-08-29,Finland,,Premium Sticker Mart,Kaggle Tiers,1481.0
21628,2010-08-29,Finland,,Premium Sticker Mart,Kerneler,985.0
21629,2010-08-29,Finland,,Premium Sticker Mart,Kerneler Dark Mode,830.0
21630,2010-08-29,Italy,,Discount Stickers,Holographic Goose,77.0
21631,2010-08-29,Italy,,Discount Stickers,Kaggle,608.0
21632,2010-08-29,Italy,,Discount Stickers,Kaggle Tiers,457.0
21633,2010-08-29,Italy,,Discount Stickers,Kerneler,313.0
21634,2010-08-29,Italy,,Discount Stickers,Kerneler Dark Mode,276.0
21635,2010-08-29,Italy,,Stickers for Less,Holographic Goose,167.0
21636,2010-08-29,Italy,,Stickers for Less,Kaggle,1148.0
21637,2010-08-29,Italy,,Stickers for Less,Kaggle Tiers,998.0
21638,2010-08-29,Italy,,Stickers for Less,Kerneler,612.0
21639,2010-08-29,Italy,,Stickers for Less,Kerneler Dark Mode,494.0
21640,2010-08-29,Italy,,Premium Sticker Mart,Holographic Goose,192.0
21641,2010-08-29,Italy,,Premium Sticker Mart,Kaggle,1367.0
21642,2010-08-29,Italy,,Premium Sticker Mart,Kaggle Tiers,1128.0
21643,2010-08-29,Italy,,Premium Sticker Mart,Kerneler,694.0
21644,2010-08-29,Italy,,Premium Sticker Mart,Kerneler Dark Mode,579.0
21645,2010-08-29,Kenya,,Discount Stickers,Holographic Goose,
21646,2010-08-29,Kenya,,Discount Stickers,Kaggle,15.0
21647,2010-08-29,Kenya,,Discount Stickers,Kaggle Tiers,12.0
21648,2010-08-29,Kenya,,Discount Stickers,Kerneler,8.0
21649,2010-08-29,Kenya,,Discount Stickers,Kerneler Dark Mode,7.0
21650,2010-08-29,Kenya,,Stickers for Less,Holographic Goose,
21651,2010-08-29,Kenya,,Stickers for Less,Kaggle,33.0
21652,2010-08-29,Kenya,,Stickers for Less,Kaggle Tiers,24.0
21653,2010-08-29,Kenya,,Stickers for Less,Kerneler,17.0
21654,2010-08-29,Kenya,,Stickers for Less,Kerneler Dark Mode,14.0
21655,2010-08-29,Kenya,,Premium Sticker Mart,Holographic Goose,
21656,2010-08-29,Kenya,,Premium Sticker Mart,Kaggle,33.0
21657,2010-08-29,Kenya,,Premium Sticker Mart,Kaggle Tiers,31.0
21658,2010-08-29,Kenya,,Premium Sticker Mart,Kerneler,19.0
21659,2010-08-29,Kenya,,Premium Sticker Mart,Kerneler Dark Mode,16.0
21660,2010-08-29,Norway,,Discount Stickers,Holographic Goose,202.0
21661,2010-08-29,Norway,,Discount Stickers,Kaggle,1335.0
21662,2010-08-29,Norway,,Discount Stickers,Kaggle Tiers,1180.0
21663,2010-08-29,Norway,,Discount Stickers,Kerneler,801.0
21664,2010-08-29,Norway,,Discount Stickers,Kerneler Dark Mode,705.0
21665,2010-08-29,Norway,,Stickers for Less,Holographic Goose,393.0
21666,2010-08-29,Norway,,Stickers for Less,Kaggle,2739.0
21667,2010-08-29,Norway,,Stickers for Less,Kaggle Tiers,2535.0
21668,2010-08-29,Norway,,Stickers for Less,Kerneler,1533.0
21669,2010-08-29,Norway,,Stickers for Less,Kerneler Dark Mode,1290.0
21670,2010-08-29,Norway,,Premium Sticker Mart,Holographic Goose,458.0
21671,2010-08-29,Norway,,Premium Sticker Mart,Kaggle,3564.0
21672,2010-08-29,Norway,,Premium Sticker Mart,Kaggle Tiers,2981.0
21673,2010-08-29,Norway,,Premium Sticker Mart,Kerneler,1816.0
21674,2010-08-29,Norway,,Premium Sticker Mart,Kerneler Dark Mode,1523.0
21675,2010-08-29,Singapore,,Discount Stickers,Holographic Goose,90.0
21676,2010-08-29,Singapore,,Discount Stickers,Kaggle,761.0
21677,2010-08-29,Singapore,,Discount Stickers,Kaggle Tiers,591.0
21678,2010-08-29,Singapore,,Discount Stickers,Kerneler,386.0
21679,2010-08-29,Singapore,,Discount Stickers,Kerneler Dark Mode,366.0
21680,2010-08-29,Singapore,,Stickers for Less,Holographic Goose,206.0
21681,2010-08-29,Singapore,,Stickers for Less,Kaggle,1643.0
21682,2010-08-29,Singapore,,Stickers for Less,Kaggle Tiers,1374.0
21683,2010-08-29,Singapore,,Stickers for Less,Kerneler,767.0
21684,2010-08-29,Singapore,,Stickers for Less,Kerneler Dark Mode,667.0
21685,2010-08-29,Singapore,,Premium Sticker Mart,Holographic Goose,235.0
21686,2010-08-29,Singapore,,Premium Sticker Mart,Kaggle,1558.0
21687,2010-08-29,Singapore,,Premium Sticker Mart,Kaggle Tiers,1501.0
21688,2010-08-29,Singapore,,Premium Sticker Mart,Kerneler,961.0
21689,2010-08-29,Singapore,,Premium Sticker Mart,Kerneler Dark Mode,855.0
21690,2010-08-30,Canada,,Discount Stickers,Holographic Goose,
21691,2010-08-30,Canada,,Discount Stickers,Kaggle,635.0
21692,2010-08-30,Canada,,Discount Stickers,Kaggle Tiers,531.0
21693,2010-08-30,Canada,,Discount Stickers,Kerneler,330.0
21694,2010-08-30,Canada,,Discount Stickers,Kerneler Dark Mode,277.0
21695,2010-08-30,Canada,,Stickers for Less,Holographic Goose,
21696,2010-08-30,Canada,,Stickers for Less,Kaggle,1264.0
21697,2010-08-30,Canada,,Stickers for Less,Kaggle Tiers,1018.0
21698,2010-08-30,Canada,,Stickers for Less,Kerneler,656.0
21699,2010-08-30,Canada,,Stickers for Less,Kerneler Dark Mode,570.0
21700,2010-08-30,Canada,,Premium Sticker Mart,Holographic Goose,211.0
21701,2010-08-30,Canada,,Premium Sticker Mart,Kaggle,1487.0
21702,2010-08-30,Canada,,Premium Sticker Mart,Kaggle Tiers,1077.0
21703,2010-08-30,Canada,,Premium Sticker Mart,Kerneler,798.0
21704,2010-08-30,Canada,,Premium Sticker Mart,Kerneler Dark Mode,674.0
21705,2010-08-30,Finland,,Discount Stickers,Holographic Goose,78.0
21706,2010-08-30,Finland,,Discount Stickers,Kaggle,611.0
21707,2010-08-30,Finland,,Discount Stickers,Kaggle Tiers,526.0
21708,2010-08-30,Finland,,Discount Stickers,Kerneler,324.0
21709,2010-08-30,Finland,,Discount Stickers,Kerneler Dark Mode,270.0
21710,2010-08-30,Finland,,Stickers for Less,Holographic Goose,176.0
21711,2010-08-30,Finland,,Stickers for Less,Kaggle,1121.0
21712,2010-08-30,Finland,,Stickers for Less,Kaggle Tiers,966.0
21713,2010-08-30,Finland,,Stickers for Less,Kerneler,676.0
21714,2010-08-30,Finland,,Stickers for Less,Kerneler Dark Mode,533.0
21715,2010-08-30,Finland,,Premium Sticker Mart,Holographic Goose,196.0
21716,2010-08-30,Finland,,Premium Sticker Mart,Kaggle,1515.0
21717,2010-08-30,Finland,,Premium Sticker Mart,Kaggle Tiers,1162.0
21718,2010-08-30,Finland,,Premium Sticker Mart,Kerneler,823.0
21719,2010-08-30,Finland,,Premium Sticker Mart,Kerneler Dark Mode,583.0
21720,2010-08-30,Italy,,Discount Stickers,Holographic Goose,59.0
21721,2010-08-30,Italy,,Discount Stickers,Kaggle,490.0
21722,2010-08-30,Italy,,Discount Stickers,Kaggle Tiers,383.0
21723,2010-08-30,Italy,,Discount Stickers,Kerneler,225.0
21724,2010-08-30,Italy,,Discount Stickers,Kerneler Dark Mode,204.0
21725,2010-08-30,Italy,,Stickers for Less,Holographic Goose,121.0
21726,2010-08-30,Italy,,Stickers for Less,Kaggle,923.0
21727,2010-08-30,Italy,,Stickers for Less,Kaggle Tiers,786.0
21728,2010-08-30,Italy,,Stickers for Less,Kerneler,500.0
21729,2010-08-30,Italy,,Stickers for Less,Kerneler Dark Mode,441.0
21730,2010-08-30,Italy,,Premium Sticker Mart,Holographic Goose,142.0
21731,2010-08-30,Italy,,Premium Sticker Mart,Kaggle,1101.0
21732,2010-08-30,Italy,,Premium Sticker Mart,Kaggle Tiers,911.0
21733,2010-08-30,Italy,,Premium Sticker Mart,Kerneler,588.0
21734,2010-08-30,Italy,,Premium Sticker Mart,Kerneler Dark Mode,525.0
21735,2010-08-30,Kenya,,Discount Stickers,Holographic Goose,
21736,2010-08-30,Kenya,,Discount Stickers,Kaggle,12.0
21737,2010-08-30,Kenya,,Discount Stickers,Kaggle Tiers,9.0
21738,2010-08-30,Kenya,,Discount Stickers,Kerneler,6.0
21739,2010-08-30,Kenya,,Discount Stickers,Kerneler Dark Mode,5.0
21740,2010-08-30,Kenya,,Stickers for Less,Holographic Goose,
21741,2010-08-30,Kenya,,Stickers for Less,Kaggle,24.0
21742,2010-08-30,Kenya,,Stickers for Less,Kaggle Tiers,21.0
21743,2010-08-30,Kenya,,Stickers for Less,Kerneler,14.0
21744,2010-08-30,Kenya,,Stickers for Less,Kerneler Dark Mode,10.0
21745,2010-08-30,Kenya,,Premium Sticker Mart,Holographic Goose,
21746,2010-08-30,Kenya,,Premium Sticker Mart,Kaggle,29.0
21747,2010-08-30,Kenya,,Premium Sticker Mart,Kaggle Tiers,24.0
21748,2010-08-30,Kenya,,Premium Sticker Mart,Kerneler,16.0
21749,2010-08-30,Kenya,,Premium Sticker Mart,Kerneler Dark Mode,14.0
21750,2010-08-30,Norway,,Discount Stickers,Holographic Goose,162.0
